EstablishmentID,EstablishmentNumber,EstablishmentName,State,ProjectCode,ProjectName,FormID,CollectionDate,SampleSource,ProductionAlternatives,ListeriaMonocytogenesAnalysis,LmPFGEPattern,LmAlleleCode
6162105,M45715+P45715,Uncle Henry's Gourmet Meats,MI,RLMCONT_MWL,Risk-based Verification-Midwest Lab-RTE-Food Contact Surface Sample-Listeria,102702687,19-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
6162105,M45715+P45715,Uncle Henry's Gourmet Meats,MI,RLMCONT_MWL,Risk-based Verification-Midwest Lab-RTE-Food Contact Surface Sample-Listeria,102702688,19-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
6162105,M45715+P45715,Uncle Henry's Gourmet Meats,MI,RLMCONT_MWL,Risk-based Verification-Midwest Lab-RTE-Food Contact Surface Sample-Listeria,102702689,19-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
6162105,M45715+P45715,Uncle Henry's Gourmet Meats,MI,RLMCONT_MWL,Risk-based Verification-Midwest Lab-RTE-Food Contact Surface Sample-Listeria,102702690,19-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
6162105,M45715+P45715,Uncle Henry's Gourmet Meats,MI,RLMENVC_MWL,Risk-based Verification-Midwest Lab-RTE-Non-Food Contact Surface Sample-Listeria,102702691,19-Apr-21,Other-Non/Product Contact Surface Sponge,NULL,Negative,NULL,NULL
12460,M34363+P34363,Flying Food Group - DFW LLC,TX,RLMPRODC_WL,Risk-based Verification-Western Lab - RTE - Listeria - Product Sample (Composite),102702519,20-Apr-21,"Product-RTE-Fully Cooked, Salad/Spread/Pate-Chicken",ALT 3,Negative,NULL,NULL
12460,M34363+P34363,Flying Food Group - DFW LLC,TX,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102702520,20-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
12460,M34363+P34363,Flying Food Group - DFW LLC,TX,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102702521,20-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
12460,M34363+P34363,Flying Food Group - DFW LLC,TX,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102702522,20-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
12460,M34363+P34363,Flying Food Group - DFW LLC,TX,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102702523,20-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
12460,M34363+P34363,Flying Food Group - DFW LLC,TX,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102702524,20-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
12460,M34363+P34363,Flying Food Group - DFW LLC,TX,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102702525,20-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
12460,M34363+P34363,Flying Food Group - DFW LLC,TX,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102702526,20-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
12460,M34363+P34363,Flying Food Group - DFW LLC,TX,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102702527,20-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
12460,M34363+P34363,Flying Food Group - DFW LLC,TX,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102702528,20-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
12460,M34363+P34363,Flying Food Group - DFW LLC,TX,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102702529,20-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
12460,M34363+P34363,Flying Food Group - DFW LLC,TX,RLMENVC_WL,Risk-based Verification-Western Lab-RTE-Non-food Contact Surface Sample-Listeria,102702530,20-Apr-21,Other-Non/Product Contact Surface Sponge,NULL,Negative,NULL,NULL
123813,M44942+P44942,Glondo's Sausage Co.,WA,RLMPRODC_WL,Risk-based Verification-Western Lab - RTE - Listeria - Product Sample (Composite),102704509,20-Apr-21,"Product-RTE-Fully Cooked, Meat/Nonmeat Combination-Beef",ALT 3,Negative,NULL,NULL
123813,M44942+P44942,Glondo's Sausage Co.,WA,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102704510,20-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
123813,M44942+P44942,Glondo's Sausage Co.,WA,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102704511,20-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
123813,M44942+P44942,Glondo's Sausage Co.,WA,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102704512,20-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
123813,M44942+P44942,Glondo's Sausage Co.,WA,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102704513,20-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
123813,M44942+P44942,Glondo's Sausage Co.,WA,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102704514,20-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
123813,M44942+P44942,Glondo's Sausage Co.,WA,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102704515,20-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
123813,M44942+P44942,Glondo's Sausage Co.,WA,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102704516,20-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
123813,M44942+P44942,Glondo's Sausage Co.,WA,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102704517,20-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
123813,M44942+P44942,Glondo's Sausage Co.,WA,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102704518,20-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
123813,M44942+P44942,Glondo's Sausage Co.,WA,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102704519,20-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
123813,M44942+P44942,Glondo's Sausage Co.,WA,RLMENVC_WL,Risk-based Verification-Western Lab-RTE-Non-food Contact Surface Sample-Listeria,102704520,20-Apr-21,Other-Non/Product Contact Surface Sponge,NULL,Negative,NULL,NULL
6162339,M45808+P45808,Mazzone Pasta LLC,IL,RLMPRODC_MWL,Risk-based Verification-Midwestern Lab - RTE - Listeria - Product Sample (Composite),102702258,20-Apr-21,"Product-RTE-Fully Cooked, Meat/Nonmeat Combination-Combination species",ALT 3,Negative,NULL,NULL
6162339,M45808+P45808,Mazzone Pasta LLC,IL,RLMCONT_MWL,Risk-based Verification-Midwest Lab-RTE-Food Contact Surface Sample-Listeria,102702259,20-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
6162339,M45808+P45808,Mazzone Pasta LLC,IL,RLMCONT_MWL,Risk-based Verification-Midwest Lab-RTE-Food Contact Surface Sample-Listeria,102702260,20-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
6162339,M45808+P45808,Mazzone Pasta LLC,IL,RLMCONT_MWL,Risk-based Verification-Midwest Lab-RTE-Food Contact Surface Sample-Listeria,102702261,20-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
6162339,M45808+P45808,Mazzone Pasta LLC,IL,RLMCONT_MWL,Risk-based Verification-Midwest Lab-RTE-Food Contact Surface Sample-Listeria,102702262,20-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
6162339,M45808+P45808,Mazzone Pasta LLC,IL,RLMCONT_MWL,Risk-based Verification-Midwest Lab-RTE-Food Contact Surface Sample-Listeria,102702263,20-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
6162339,M45808+P45808,Mazzone Pasta LLC,IL,RLMCONT_MWL,Risk-based Verification-Midwest Lab-RTE-Food Contact Surface Sample-Listeria,102702264,20-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
6162339,M45808+P45808,Mazzone Pasta LLC,IL,RLMCONT_MWL,Risk-based Verification-Midwest Lab-RTE-Food Contact Surface Sample-Listeria,102702265,20-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
6162339,M45808+P45808,Mazzone Pasta LLC,IL,RLMCONT_MWL,Risk-based Verification-Midwest Lab-RTE-Food Contact Surface Sample-Listeria,102702266,20-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
6162339,M45808+P45808,Mazzone Pasta LLC,IL,RLMCONT_MWL,Risk-based Verification-Midwest Lab-RTE-Food Contact Surface Sample-Listeria,102702267,20-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
6162339,M45808+P45808,Mazzone Pasta LLC,IL,RLMCONT_MWL,Risk-based Verification-Midwest Lab-RTE-Food Contact Surface Sample-Listeria,102702268,20-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
6162339,M45808+P45808,Mazzone Pasta LLC,IL,RLMENVC_MWL,Risk-based Verification-Midwest Lab-RTE-Non-Food Contact Surface Sample-Listeria,102702269,20-Apr-21,Other-Non/Product Contact Surface Sponge,NULL,Negative,NULL,NULL
6165304,M47267+P47267,Y & B Meats LLC,NJ,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102698368,20-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
6165304,M47267+P47267,Y & B Meats LLC,NJ,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102698369,20-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
6165304,M47267+P47267,Y & B Meats LLC,NJ,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102698370,20-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
6165304,M47267+P47267,Y & B Meats LLC,NJ,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102698371,20-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
6165304,M47267+P47267,Y & B Meats LLC,NJ,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102698372,20-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
6165304,M47267+P47267,Y & B Meats LLC,NJ,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102698373,20-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
6165304,M47267+P47267,Y & B Meats LLC,NJ,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102698374,20-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
6165304,M47267+P47267,Y & B Meats LLC,NJ,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102698375,20-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
6165304,M47267+P47267,Y & B Meats LLC,NJ,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102698376,20-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
126602,M48088+P48088,"Reams Family Foods, Inc.",WI,RLMPRODC_MWL,Risk-based Verification-Midwestern Lab - RTE - Listeria - Product Sample (Composite),102699055,21-Apr-21,Product-RTE-Acidified/Fermented-Beef,ALT 3,Negative,NULL,NULL
126602,M48088+P48088,"Reams Family Foods, Inc.",WI,RLMCONT_MWL,Risk-based Verification-Midwest Lab-RTE-Food Contact Surface Sample-Listeria,102699056,21-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
126602,M48088+P48088,"Reams Family Foods, Inc.",WI,RLMCONT_MWL,Risk-based Verification-Midwest Lab-RTE-Food Contact Surface Sample-Listeria,102699057,21-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
126602,M48088+P48088,"Reams Family Foods, Inc.",WI,RLMCONT_MWL,Risk-based Verification-Midwest Lab-RTE-Food Contact Surface Sample-Listeria,102699058,21-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
126602,M48088+P48088,"Reams Family Foods, Inc.",WI,RLMCONT_MWL,Risk-based Verification-Midwest Lab-RTE-Food Contact Surface Sample-Listeria,102699059,21-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
126602,M48088+P48088,"Reams Family Foods, Inc.",WI,RLMCONT_MWL,Risk-based Verification-Midwest Lab-RTE-Food Contact Surface Sample-Listeria,102699060,21-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
126602,M48088+P48088,"Reams Family Foods, Inc.",WI,RLMCONT_MWL,Risk-based Verification-Midwest Lab-RTE-Food Contact Surface Sample-Listeria,102699061,21-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
126602,M48088+P48088,"Reams Family Foods, Inc.",WI,RLMCONT_MWL,Risk-based Verification-Midwest Lab-RTE-Food Contact Surface Sample-Listeria,102699063,21-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
126602,M48088+P48088,"Reams Family Foods, Inc.",WI,RLMCONT_MWL,Risk-based Verification-Midwest Lab-RTE-Food Contact Surface Sample-Listeria,102699064,21-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
126602,M48088+P48088,"Reams Family Foods, Inc.",WI,RLMCONT_MWL,Risk-based Verification-Midwest Lab-RTE-Food Contact Surface Sample-Listeria,102699065,21-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
126602,M48088+P48088,"Reams Family Foods, Inc.",WI,RLMENVC_MWL,Risk-based Verification-Midwest Lab-RTE-Non-Food Contact Surface Sample-Listeria,102699066,21-Apr-21,Other-Non/Product Contact Surface Sponge,NULL,Positive,NULL,LMO1.1 - 32.1.1.1.115
6164120,P161M,"Brakebush Mocksville, Inc.",NC,RLMPRODC_EL,Risk-based Verification-Eastern Lab - RTE - Listeria - Product Sample (Composite),102703943,21-Apr-21,"Product-RTE-Other Fully Cooked, Not Sliced-Chicken",Alt 2b AMAP,Negative,NULL,NULL
6164120,P161M,"Brakebush Mocksville, Inc.",NC,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102703944,21-Apr-21,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6164120,P161M,"Brakebush Mocksville, Inc.",NC,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102703945,21-Apr-21,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6164120,P161M,"Brakebush Mocksville, Inc.",NC,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102703946,21-Apr-21,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6164120,P161M,"Brakebush Mocksville, Inc.",NC,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102703947,21-Apr-21,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6164120,P161M,"Brakebush Mocksville, Inc.",NC,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102703948,21-Apr-21,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6164120,P161M,"Brakebush Mocksville, Inc.",NC,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102703949,21-Apr-21,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6164120,P161M,"Brakebush Mocksville, Inc.",NC,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102703950,21-Apr-21,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6164120,P161M,"Brakebush Mocksville, Inc.",NC,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102703951,21-Apr-21,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6164120,P161M,"Brakebush Mocksville, Inc.",NC,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102703952,21-Apr-21,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6164120,P161M,"Brakebush Mocksville, Inc.",NC,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102703953,21-Apr-21,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6164120,P161M,"Brakebush Mocksville, Inc.",NC,RLMENVC_EL,Risk-based Verification-Eastern Lab - RTE - Non-Food Contact Surface Sample-Listeria,102703954,21-Apr-21,Other-Non/Product Contact Surface Sponge,NULL,Negative,NULL,NULL
6164120,P161M,"Brakebush Mocksville, Inc.",NC,RLMPRODC_EL,Risk-based Verification-Eastern Lab - RTE - Listeria - Product Sample (Composite),102703955,21-Apr-21,"Product-RTE-Other Fully Cooked, Not Sliced-Chicken",Alt 2b AMAP,Negative,NULL,NULL
6164120,P161M,"Brakebush Mocksville, Inc.",NC,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102703956,21-Apr-21,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6164120,P161M,"Brakebush Mocksville, Inc.",NC,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102703957,21-Apr-21,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6164120,P161M,"Brakebush Mocksville, Inc.",NC,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102703958,21-Apr-21,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6164120,P161M,"Brakebush Mocksville, Inc.",NC,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102703959,21-Apr-21,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6164120,P161M,"Brakebush Mocksville, Inc.",NC,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102703960,21-Apr-21,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6164120,P161M,"Brakebush Mocksville, Inc.",NC,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102703961,21-Apr-21,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6164120,P161M,"Brakebush Mocksville, Inc.",NC,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102703962,21-Apr-21,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6164120,P161M,"Brakebush Mocksville, Inc.",NC,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102703963,21-Apr-21,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6164120,P161M,"Brakebush Mocksville, Inc.",NC,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102703964,21-Apr-21,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6164120,P161M,"Brakebush Mocksville, Inc.",NC,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102703965,21-Apr-21,Other-Product Contact Surface Sponge,Alt 2b AMAP,Negative,NULL,NULL
6164120,P161M,"Brakebush Mocksville, Inc.",NC,RLMENVC_EL,Risk-based Verification-Eastern Lab - RTE - Non-Food Contact Surface Sample-Listeria,102703966,21-Apr-21,Other-Non/Product Contact Surface Sponge,NULL,Negative,NULL,NULL
6164991,M47061+P47061,"Del Caribe Meat, Inc",NY,RLMPRODC_EL,Risk-based Verification-Eastern Lab - RTE - Listeria - Product Sample (Composite),102699742,21-Apr-21,"Product-RTE-Fully Cooked, Sausage Products-Pork",ALT 3,Negative,NULL,NULL
6164991,M47061+P47061,"Del Caribe Meat, Inc",NY,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102699743,21-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
6164991,M47061+P47061,"Del Caribe Meat, Inc",NY,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102699744,21-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
6164991,M47061+P47061,"Del Caribe Meat, Inc",NY,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102699745,21-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
6164991,M47061+P47061,"Del Caribe Meat, Inc",NY,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102699746,21-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
6164991,M47061+P47061,"Del Caribe Meat, Inc",NY,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102699747,21-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
6164991,M47061+P47061,"Del Caribe Meat, Inc",NY,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102699748,21-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
6164991,M47061+P47061,"Del Caribe Meat, Inc",NY,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102699749,21-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
6164991,M47061+P47061,"Del Caribe Meat, Inc",NY,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102699750,21-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
6164991,M47061+P47061,"Del Caribe Meat, Inc",NY,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102699751,21-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
6164991,M47061+P47061,"Del Caribe Meat, Inc",NY,RLMCONT_EL,Risk-based Verification-Eastern Lab - RTE - Food Contact Surface Sample - Listeria,102699752,21-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
6164991,M47061+P47061,"Del Caribe Meat, Inc",NY,RLMENVC_EL,Risk-based Verification-Eastern Lab - RTE - Non-Food Contact Surface Sample-Listeria,102699753,21-Apr-21,Other-Non/Product Contact Surface Sponge,NULL,Negative,NULL,NULL
6165347,M21465B+P21465B,"Water Lilies Food, LLC",NY,RLMPRODC_EL,Risk-based Verification-Eastern Lab - RTE - Listeria - Product Sample (Composite),102700857,21-Apr-21,"Product-RTE-Fully Cooked, Meat/Nonmeat Combination-Pork",ALT 3,Negative,NULL,NULL
126694,M46421,Jack Mountain Meats LLC,WA,RLMPRODC_WL,Risk-based Verification-Western Lab - RTE - Listeria - Product Sample (Composite),102705960,22-Apr-21,"Product-RTE-Fully Cooked, Sausage Products-Pork",ALT 3,Negative,NULL,NULL
126694,M46421,Jack Mountain Meats LLC,WA,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102705961,22-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
126694,M46421,Jack Mountain Meats LLC,WA,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102705962,22-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
126694,M46421,Jack Mountain Meats LLC,WA,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102705963,22-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
126694,M46421,Jack Mountain Meats LLC,WA,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102705964,22-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
126694,M46421,Jack Mountain Meats LLC,WA,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102705965,22-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
126694,M46421,Jack Mountain Meats LLC,WA,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102705966,22-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
126694,M46421,Jack Mountain Meats LLC,WA,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102705967,22-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
126694,M46421,Jack Mountain Meats LLC,WA,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102705968,22-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
126694,M46421,Jack Mountain Meats LLC,WA,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102705969,22-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
126694,M46421,Jack Mountain Meats LLC,WA,RLMCONT_WL,Risk-based Verification-Western Lab-Food Contact Surface Sample-Listeria,102705970,22-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
126694,M46421,Jack Mountain Meats LLC,WA,RLMENVC_WL,Risk-based Verification-Western Lab-RTE-Non-food Contact Surface Sample-Listeria,102705971,22-Apr-21,Other-Non/Product Contact Surface Sponge,NULL,Negative,NULL,NULL
6162047,M45693+P45693,Harvest Kitchen,MI,RLMPRODC_MWL,Risk-based Verification-Midwestern Lab - RTE - Listeria - Product Sample (Composite),102703891,22-Apr-21,"Product-RTE-Fully Cooked, Salad/Spread/Pate-Chicken",ALT 3,Negative,NULL,NULL
6162047,M45693+P45693,Harvest Kitchen,MI,RLMCONT_MWL,Risk-based Verification-Midwest Lab-RTE-Food Contact Surface Sample-Listeria,102703892,22-Apr-21,Other-Product Contact Surface Sponge,Alt 3,Negative,NULL,NULL
